path,alpha,iters,max_time,nsols,prop_time_grasp,local_search_before,local_search_after,random_pairs,obj_value,time_taken
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,True,2,7703.200000000002,5.916333198547363
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,False,2,7746.680000000001,5.9568281173706055
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,True,2,7703.5099999999975,5.225039720535278
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,False,2,7682.740000000003,5.114199638366699
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,True,3,7695.530000000004,5.224862337112427
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,False,3,7695.869999999999,6.12534761428833
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,True,3,7706.839999999998,5.267297267913818
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,False,3,7658.7,5.401749134063721
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,True,4,7675.350000000004,5.051527976989746
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,False,4,7787.410000000004,6.2303831577301025
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,True,4,7730.5300000000025,5.075829982757568
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,False,4,7628.69,5.443273067474365
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,True,5,7717.340000000002,5.505513906478882
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,False,5,7716.980000000002,5.646472215652466
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,True,5,7734.56,5.372635364532471
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,False,5,7677.5,5.37289571762085
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,True,True,None,7764.850000000003,10.07114291191101
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,True,False,None,7697.57,10.107398271560669
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,False,True,None,7702.660000000001,10.19144892692566
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,False,False,None,7716.909999999999,10.174138307571411
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,True,True,2,7727.400000000004,10.05764389038086
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,True,False,2,7720.490000000004,10.31565809249878
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,False,True,2,7692.909999999997,10.247302532196045
MDG-a_16_n500_m50.txt,0.1,999999,10,999999,0.05,False,False,2,7686.730000000005,10.563952207565308
